title,id,price,link,brand,availability,image_link,condition,description
"Vaude Wizard 24 + 4 L Päiväreppu Musta",4052285204990 ,89.9 EUR,https://www.retkitukku.fi/vaude-wizard-24-4-l-paivareppu-musta.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/v/a/vaude-wizard-24-musta.jpg,new,"MONIPUOLINEN VAUDE WIZARD PÄIVÄREPPU 24 + 4 L HUIPPUOMINAISUUKSILLA Erittäin laadukas, keskikokoinen Vauden Wizard -reppu päivävaelluksille sekä arkikäyttöön. Vauden Aeroflex -säätötekniikan ansiosta reppu on säädettävissä juuri Sinun selkääsi sopivaksi ja saat säädeltyä repun istuvuutta selkääsi vasten, jolloin hengittävyys on täysin muokattavissasi. Olkahihnoissa erinomaiset säätömahdollisuudet. Pehmustettu selkäosa, taskullinen lantiovyö. Repun sivuilla kompressioremmit, joiden avull..."
"Peltor HY220 Huoltosarja",4054596206311,11.9 EUR,https://www.retkitukku.fi/peltor-hy220-huoltosarja.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/p/e/peltor_huoltosarja_hy220.jpg,new,"PELTOR HY220 HUOLTOSARJA   Huoltosarja / hygieniasarja sisältää vaihdettavat tiivisterenkaat ja vaimennustyynyt, jotka on helppo asettaa paikoilleen. Sopii Peltor ProTac Hunter ja ProTac Shooter kuulosuojaimiin. Tiivisterenkaat ja vaimennustyynyt Helppo asettaa paikalleen Sopii Peltor ProTac Hunter ja ProTac Shooter kuulosuojaimiin  ..."
"Huoltosarja Peltor SportTac HY21",6430055026504,10.2 EUR,https://www.retkitukku.fi/huoltosarja-peltor-sporttac-hy21.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/p/e/peltor_huoltosarja_sporttac-1.jpg,new,"HUOLTOSARJA PELTOR SPORTTAC HY21 Huoltosarja / hygieniasarja Peltor SportTack kuulosuojaimiin. Sisältää vaihdettavat tiivisterenkaat ja vaimennustyynyt. Tiivisterenkaat ja vaimennustyynyt Helppo asettaa paikalleen..."
"Peltor WS SportTac Light Kuulosuojain",7318640063174,319.0 EUR,https://www.retkitukku.fi/peltor-ws-sporttac-light-kuulosuojain.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/p/e/peltor-sporttack-light-kuuleva-kuulosuojain-1.jpg,new,"PELTOR PROTAC WS LIGHT KUULOSUOJAIN Peltor Protac WS light bluetooth kuulevat kuulosuojaimet sopivat loistavasti metsästykseen. Kuulosuojaimet suojaavat voimakkailta ja äkillisiltä, teräviltä ääniltä kuten esimerkiksi laukaisuilta, mutta kuulet puheen normaalisti. Kuulosuojainten sisäänrakennettu Bluetooth mahdollistaa yhteyden esimerkiksi matkapuhelimeen. Digitaalinen äänensuodatus / vahvistus Matkapuhelimen käyttö ja musiikin kuuntelu stereo Bluetooth® -yhteydellä Äänenvaimennus: SNR ..."
"Peltor ProTac Shooter aktiivikuulosuojaimet",4054596123151,99.0 EUR,https://www.retkitukku.fi/peltor-protac-shooter.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/p/r/protac-sh.jpg,new,"PELTOR PROTAC SHOOTER Peltor Protac Shooter aktiivikuulosuojaimet on suunniteltu erityisesti ammuntaa varten. Kuulosuojaimet vahvistavat heikot äänet, mutta suojaavat tehokkaasti kuuloa suodattamalla pamaukset ja muut äkilliset terävät äänet. Kuulokkeissa on automaattinen virrankatkaisu, eli virta katkeaa automaattisesti, jos kuulokkeet ovat neljä tuntia käyttämättöminä. Kuulokkeet myös ilmoittavat, mikäli paristot ovat loppumassa. Kuulosuojainten virtalähteenä 2 x AA-paristot ja parist..."
"Peltor ProTac Hunter aktiivikuulosuojaimet",4054596123120,89.9 EUR,https://www.retkitukku.fi/peltor-protac-hunter.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/p/r/protac.jpg,new,"PELTOR PROTAC HUNTER AKTIIVIKUULOSUOJAIMET Peltor Protac Hunter kuulosuojaimet on kehitetty erityisesti metsästäjille. Kuulosuojaimet suojaavat kovilta ja teräviltä ääniltä kuten laukauksilta, mutta vahvistavat heikkoja ääniä, joten kuulet esimerkiksi puheen normaalisti. Kuulosuojainten elektroniikka on sijoitettu ulko-osan puolelle, mikä vähentää esimerkiksi hien aiheuttamaa korroosiota ja pidentää kuulokkeiden käyttöikää. Kuulosuojaimet saa liitettyä välikaapelin avulla esimerkiksi ra..."
"Craghoppers NosiLife Travel Twin Naisten Sukat",CRAGHOPPERSNLIFETRAVELTWINNAISTENSUKATNAVYCALICO,29.9 EUR,https://www.retkitukku.fi/craghoppers-nlife-travel-twin-naisten-sukat.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/c/r/craghoppers-nl-naisten-travel-twin-sukat_1.jpg,new,"CRAGHOPPERS NOSILIFE TRAVEL TWIN NAISTEN SUKAT Craghoppersin korkealaatuiset sukat ovat täydellinen valinta retkeilyyn ja matkusteluun. Sukissa on pehmustetut kärjet ja kantapäät, joten ne ovat erittäin mukavat jalassa. Sukkien pehmeä ja joustava materiaali on lisäksi antibakteerista, joten jalat pysyvät raikkaina. Lisäksi materiaalin NosiLife -aine karkottaa tehokkaasti hyttysiä ja muita hyönteisiä vähentäen niiden puremia jopa 90 %. Pehmustetut kärjet ja kantapäät Antibakteerinen mate..."
"Craghoppers NosiLife Erin Naisten Paita Punairaidallinen",CRAGHOPPERSNLERINLSTOPFIESTAREDCMB,49.9 EUR,https://www.retkitukku.fi/craghoppers-nl-erin-naisten-paita-punairaidallinen.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/c/r/craghoppers-nl-erin-naisten-paita-punainen.jpg,new,"CRAGHOPPERS NOSILIFE ERIN NAISTEN PAITA PUNARAIDALLINEN Craghoppersin hengittävä NosiLife Erin paita suojaa tehokkaasti hyttysiltä ja muilta hyönteisiltä vähentäen hyönteisten puremia jopa 90 %. Hyttysiä ja muita hyönteisiä karkottava NosiLife on nisäkkäille täysin vaaraton ja se säilyttää torjuntatehonsa hyvin. Kevyen, hengittävän ja antibakteerisen materiaalin ansiosta Craghoppers NosiLife Erin paita sopii loistavasti aktiiviseen vapaa-aikaan ja ulkoiluun. Hyönteisiä karkottava materi..."
"Craghoppers NosiLife Erin Naisten Paita Siniraidallinen",CRAGHOPPERSNLERINLSTOPNIGHTBLUECOMBO,49.9 EUR,https://www.retkitukku.fi/craghoppers-nl-erin-naisten-paita-siniraidallinen.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/c/r/craghoppers-nl-erin-naisten-paita-sininen.jpg,new,"CRAGHOPPERS NOSILIFE ERIN NAISTEN PAITA SININEN Craghoppersin hengittävä NosiLife Erin paita suojaa tehokkaasti hyttysiltä ja muilta hyönteisiltä vähentäen hyönteisten puremia jopa 90 %. Hyttysiä ja muita hyönteisiä karkottava NosiLife on nisäkkäille täysin vaaraton ja se säilyttää torjuntatehonsa hyvin. Kevyen, hengittävän ja antibakteerisen materiaalin ansiosta Craghoppers NosiLife Erin paita sopii loistavasti aktiiviseen vapaa-aikaan ja ulkoiluun. Hyönteisiä karkottava materiaali Peh..."
"Craghoppers NosiLife Adventure Naisten Trekkingpaita Vaaleanruskea",CRAGHOPPERSNLADVLSSHIRTMUSHROOM,69.9 EUR,https://www.retkitukku.fi/craghoppers-nosilife-adventure-naisten-trekkingpaita-beige.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/c/r/craghoppers-nl-adventure-naisten-trekkingpaita-vaaleanruskea.jpg,new,"CRAGHOPPERS NOSILIFE ADVENTURE NAISTEN TREKKINGPAITA VAALEANRUSKEA Craghoppers hyönteissuojattu naisten NosiLife -trekkingpaita torjuu hyönteiset jopa 90-prosenttisesti. NosiLife on nisäkkäille täysin vaaraton aine, mutta hyönteisille myrkyllinen. Craghoppers NosiLife pitkähihainen trekkingpaita torjuu hyttysten pistoja ja on erittäin kevyt ja viileä päällä. Hyönteissuojan lisäksi paidassa on tehokas UV-suoja. Selässä ventilaatio tuomassa lisäviilennystä tarvittaessa. Trekkingpaidan hih..."
"Craghoppers NosiLife Adventure Naisten Trekkingpaita Vaaleanvihreä",CRAGHOPPERSNLADVLSSHIRTAPPLETANG,69.9 EUR,https://www.retkitukku.fi/craghoppers-nosilife-adventure-naisten-trekkingpaita-vaaleanvihrea.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/c/r/craghoppers-nl-adveture-naisten-trekkingpaita-vaaleanvihre_.jpg,new,"CRAGHOPPERS NOSILIFE NAISTEN PITKÄHIHAINEN TREKKINGPAITA Craghoppers hyönteissuojattu naisten NosiLife -trekkingpaita torjuu hyönteiset jopa 90-prosenttisesti. NosiLife on nisäkkäille täysin vaaraton aine, mutta hyönteisille myrkyllinen. Craghoppers NosiLife pitkähihainen trekkingpaita torjuu hyttysten pistoja ja on erittäin kevyt ja viileä päällä. Hyönteissuojan lisäksi paidassa on tehokas UV-suoja. Selässä ventilaatio tuomassa lisäviilennystä tarvittaessa. Trekkingpaidan hihat voidaan..."
"Craghoppers NL Pro Convertible Naisten Katkolahjehousut Vaaleanruskea",CRAGHOPPERSNLPROCONVERTIBLETRSMUSHROOM,89.9 EUR,https://www.retkitukku.fi/craghoppers-nl-pro-convertible-naisten-trekkinghousut-beige.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/c/r/craghoppers-nl-pro-convertible-naisten-katkolahjehousut.jpg,new,"CRAGHOPPERS NOSILIFE PRO NAISTEN KATKOLAHJEHOUSUT Craghoppersin kevyet ja monikäyttöiset NosiLife Convertible Pro katkolahjehousut sopivat loistavasti retkeilyyn ja ulkoiluun, sillä ne suojaavat tehokkaasti hyttysiltä ja muilta hyönteisiltä vähentäen hyönteisten puremia jopa 90 %. Hyttysiä ja muita hyönteisiä karkottava NosiLife on nisäkkäille täysin vaaraton ja se säilyttää torjuntatehonsa erinomaisesti. Hyönteissuojan lisäksi housuissa on UV-suoja. Vetoketjullisten katkolahkeiden ansi..."
"Craghoppers NL Pro Capri Convertible Naisten Katkolahjehousut Vaaleanruskea",CRAGHOPPERSNLPROCAPRICONVMUSHROOM,89.9 EUR,https://www.retkitukku.fi/craghoppers-nl-pro-capri-convertible-naisten-trekkinghousut-beige.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/c/r/craghoppers-nl-pro-capri-naisten-katkolahjehousut.jpg,new,"CRAGHOPPERS NOSILIFE PRO CAPRI NAISTEN KATKOLAHJEHOUSUT Craghoppersin kevyet ja monikäyttöiset NosiLife Convertible katkolahjehousut sopivat loistavasti retkeilyyn ja ulkoiluun, sillä ne suojaavat tehokkaasti hyttysiltä ja muilta hyönteisiltä vähentäen hyönteisten puremia jopa 90 %. Hyttysiä ja muita hyönteisiä karkottava NosiLife on nisäkkäille täysin vaaraton ja se säilyttää torjuntatehonsa erinomaisesti. Hyönteissuojan lisäksi housuissa on UV-suoja. Vetoketjullisten katkolahkeiden an..."
"Craghoppers NL Clara Cig Naisten Housut Tummansininen",CRAGHOPPERSNLCLARACIGPANTSOFTNAVY,79.9 EUR,https://www.retkitukku.fi/craghoppers-nl-clara-cig-naisten-housut-tummansininen-9.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/c/r/craghoppers-nl-clara-pant-navy-naisten.png,new,"CRAGHOPPERS NOSILIFE CLARA CIG NAISTEN HOUSUT Craghoppersin joustavat ja mukavat NosiLife Clara Cic naisten housut suojaavat tehokkaasti hyttysiltä ja muilta hyönteisiltä vähentäen hyönteisten puremia jopa 90 %. Hyttysiä ja muita hyönteisiä karkottava NosiLife on nisäkkäille täysin vaaraton ja se säilyttää torjuntatehonsa erinomaisesti. Housuissa on myös tehokas UV-suoja ja viisi taskua, joista yksi on vetoketjullinen. Hyönteisiä karkottava materiaali Tehokas UV-suoja Kevyt ja hengittäv..."
"Craghoppers NL Brecon Trekkinghousut Tummanharmaa",CRAGHOPPERSNLBRECONTRSBLACKPEPPER,89.9 EUR,https://www.retkitukku.fi/craghoppers-nl-brecon-trekkinghousut-tummanharmaa.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/c/r/craghoppers-nl-brecon-trousers-tummanharmaa.png,new,"CRAGHOPPERS NOSILIFE BRECON TREKKINGHOUSUT TUMMANHARMAA Craghoppersin kevyet ja hengittävät NosiLife Brecon trekkinghousut suojaavat tehokkaasti hyttysiltä ja muilta hyönteisiltä vähentäen hyönteisten puremia jopa 90 %. Hyttysiä ja muita hyönteisiä karkottava NosiLife on nisäkkäille täysin vaaraton ja se säilyttää torjuntatehonsa erinomaisesti. Housuissa on myös tehokas UV-suoja ja ne on valmistettu kevyestä ja hengittävästä materiaalista. Housuissa on tilavat etu- ja takataskut. Yksi e..."
"Craghoppers NL Convertible Katkolahjehousut Ruskea",CRAGHOPPERSNLCONVERTIBLETROUSERSPEBBLE,89.9 EUR,https://www.retkitukku.fi/craghoppers-nl-convertible-trekkinghousut-beige.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/c/r/craghoppers-nl-convertible-trousers-ruskea.jpg,new,"CRAGHOPPERS NOSILIFE CONVERTIBLE KATKOLAHJEHOUSUT Craghoppersin kevyet ja monikäyttöiset NosiLife Convertible katkolahjehousut sopivat loistavasti retkeilyyn ja ulkoiluun, sillä ne suojaavat tehokkaasti hyttysiltä ja muilta hyönteisiltä vähentäen hyönteisten puremia jopa 90 %. Hyttysiä ja muita hyönteisiä karkottava NosiLife on nisäkkäille täysin vaaraton ja se säilyttää torjuntatehonsa erinomaisesti. UV-suojatut housut muuntautuvat nopeasti ja vaivattomasti shortseiksi polvien yläpuole..."
"Craghoppers NosiLife Adventure Trekkingpaita Tummanharmaa",CRAGHOPPERSNLADVLSSHIRTBLACKPEPPER,69.9 EUR,https://www.retkitukku.fi/craghoppers-nosilife-adventure-trekkingpaita-tummanharmaa.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/c/r/craghoppers-nl-trekkingpaita-tummanharmaa.png,new,"CRAGHOPPERS NOSILIFE ADVENTURE TREKKINGPAITA TUMMANHARMAA Craghoppers NosiLife -trekkingpaita on hyönteissuojattu retkeilypaita, jonka NosiLife -aine torjuu hyönteiset jopa 90-prosenttisesti. NosiLife on nisäkkäille täysin vaaraton aine, mutta hyönteisille myrkyllinen. Craghoppers NosiLife pitkähihainen trekkingpaita on lisäksi viileä ja erittäin kevyt päällä. Selässä ventilaatio tuomassa lisää hengittävyyttä. Hihat käärittävissä ja kiinnitettävissä napilla yläasentoon. Pieniä tavaroita..."
"Craghoppers NLife Bayame LS T Black Pepper Paita",CRAGHOPPERSCMT762PEPPER,44.9 EUR,https://www.retkitukku.fi/craghoppers-nlife-bayame-ls-t-black-pepper-t-paita.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/c/r/craghoppers-nl-bayame-paita-musta.png,new,"GRAGHOPPERS NOSILIFE BAYAME PAITA TUMMANHARMAA Craghoppersin hengittävä NosiLife Bayame paita suojaa tehokkaasti hyttysiltä ja muilta hyönteisiltä vähentäen hyönteisten puremia jopa 90 %. Hyttysiä ja muita hyönteisiä karkottava NosiLife on nisäkkäille täysin vaaraton ja se säilyttää torjuntatehonsa hyvin. Kevyen, hengittävän ja antibakteerisen materiaalin ansiosta Craghoppers NosiLife Bayame paita sopii loistavasti aktiiviseen vapaa-aikaan ja ulkoiluun. Hyönteisiä karkottava materiaali ..."
"Craghoppers NLife Bayame LS T Soft Navy Marl Paita",CRAGHOPPERSCMT762NAVY,44.9 EUR,https://www.retkitukku.fi/craghoppers-nlife-bayame-ls-t-soft-navy-marl-t-paita.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/c/a/carghoppers-nl-bayame-paita-sininen.png,new,"CRAGHOPPERS NOSILIFE BAYAME PAITA SININEN Craghoppersin hengittävä NosiLife Bayame paita suojaa tehokkaasti hyttysiltä ja muilta hyönteisiltä vähentäen hyönteisten puremia jopa 90 %. Hyttysiä ja muita hyönteisiä karkottava NosiLife on nisäkkäille täysin vaaraton ja se säilyttää torjuntatehonsa hyvin. Kevyen, hengittävän ja antibakteerisen materiaalin ansiosta Craghoppers NosiLife Bayame paita sopii loistavasti aktiiviseen vapaa-aikaan ja ulkoiluun. Hyönteisiä karkottava materiaali Kevyt..."
"Craghoppers NLife Bayame LS T Soft Grey Mrl Paita",CRAGHOPPERSCMT762,44.9 EUR,https://www.retkitukku.fi/craghoppers-nlife-bayame-ls-t-soft-grey-mrl-t-paita.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/c/r/craghoppers-nl-bayame-paita-harmaa.png,new,"CRAGHOPPERS NOSILIFE BAYAME PAITA HARMAA Craghoppersin hengittävä NosiLife Bayame paita suojaa tehokkaasti hyttysiltä ja muilta hyönteisiltä vähentäen hyönteisten puremia jopa 90 %. Hyttysiä ja muita hyönteisiä karkottava NosiLife on nisäkkäille täysin vaaraton ja se säilyttää torjuntatehonsa hyvin. Kevyen, hengittävän ja antibakteerisen materiaalin ansiosta Craghoppers NosiLife Bayame paita sopii loistavasti aktiiviseen vapaa-aikaan ja ulkoiluun. Hyönteisiä karkottava materiaali Kevyt ..."
"Craghoppers NL Adventure Glt Liivi",CRAGHOPPERSCMB782,99.9 EUR,https://www.retkitukku.fi/craghoppers-nl-adventure-glt-liivi.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/c/r/craghoppers_nl_adventure_glt_liivi.jpg.png,new,"CRAGHOPPERS NOSILIFE ADVENTURE LIIVI Craghoppers Nosilife Adventure liivi torjuu hyönteiset ja vähentää niiden puremia jopa 90 %. Lisäksi liivin materiaali antaa tehokkaan UV-suojan. Hyttysiä ja muita hyönteisiä karkottava NosiLife on nisäkkäille täysin vaaraton ja se säilyttää torjuntatehonsa hyvin. Liivissä on jopa 13 erikokoista taskua, joista yksi on piilotettu turvatasku arvotavaroiden säilyttämistä varten. Taskuista osa on vetoketjullisia. Hyönteisiä karkottava materiaali Tehokas ..."
"Sasta Vuotsa -ulkoilutakki vihreä",SASTAVUOTSATAKKIVIHREÄ,149.9 EUR,https://www.retkitukku.fi/sasta-vuotsa-ulkoilutakki-vihrea.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/v/u/vuotsa_takki_vihre_.jpg,new,"SASTA VUOTSA -ULKOILUTAKKI VIHREÄ Aktiiviselle liikkujalle tekninen, kevyt ja vuoriton ulkoilutakki. Takin päämateriaaleina on kierrätetty polyesteri sekä orgaaninen puuvilla, jossa on vedenpitävät sekä vettähylkivät vaha- ja Nikwax Cotton ProofTM -viimeistelyt. Hihoissa ja takin sivuilla on vettähylkiviksi käsitellyt stretch-paneelit, jotka lisäävät joustavuutta ja hengittävyyttä. Takissa on hihatasku sekä kaksi tilavaa etutaskua, jotka on suunniteltu siten, että repun hihnat eivät hai..."
"Garmin Tactix Bravo GPS-urheilukello",753759157586,589.0 EUR,https://www.retkitukku.fi/garmin-tactix-bravo-gps-urheilukello.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/g/a/garmin-tactix-bravo-urheilukello_1.jpg,new,"GARMIN TACTIX BRAVO GPS-URHEILUKELLO Taktiseen harjoitteluun ja maastonavigointiin suunniteltu tactix® Bravo GPS-urheilukello yhdistää erikoistuneet taktiset toiminnot kuntoharjoitteluun ja älyominaisuuksiin. Tyylikäs kokomusta pintakäsittely ja erittäin kestävä rakenne. Kaksoistilatoiminto optimoi tarkan näytön normaaliin käyttöön tai pimeänäkölaitteen kanssa yhteensopivaksi. Sisältää useita toimintorofiileja ja Garminin edistyksellisiä treenitoimintoja sekä esiladatun Jump master -sov..."
"Garmin GPSMAP 64 Retkeilijän Paketti",GARMIN64BUNDLE,249.9 EUR,https://www.retkitukku.fi/garmin-gpsmap-64-retkeilijan-paketti.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/g/a/garmin_64gpsmap.jpg,new,"GARMIN GPSMAP 64 RETKEILIJÄN PAKETTI Retkeilijän paketti sisältää: Garmin GPSMAP 64 -käsilaitteen Topo Suomi v3 Light Koko Suomi -kartan Yleispidikkeen Pyöräilytelineen Kuljetuslaukun  ..."
"Vaude Camping Mat 2-Layer Makuualusta Viininpunainen",4052285666750,10.0 EUR,https://www.retkitukku.fi/vaude-2-layer-makuualusta-viininpunainen.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/v/a/vaude_2-layer_makuualusta_viininpunainen.jpg,new,"VAUDE CAMPING MAT 2-LAYER MAKUUALUSTA Vaude 2-Layer makuualusta miellyttävä käytössä ja kevyt kantaa mukana. Suojaa nukkujaa kylmyydeltä ja lialta. Makuualustassa on kaksi eri pintaa. Paino 300 g  Pituus 180 cm  Materiaali; päällyosa 100 % polyeteeni, takaosa 100 % polyuretaani Väri: viininpunainen..."
"Hanwag Tudela Light GTX -vaelluskengät tummanharmaa",HANWAGTUDELALIGHTGTXDGREY,159.9 EUR,https://www.retkitukku.fi/hanwag-tudela-light-gtx-tummanharmaa.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/h/a/hanwag_tudela_light_gore-tex_keng_t.jpg,new,"HANWAG TUDELA LIGHT GORE-TEX -VAELLUSKENGÄT Hanwag Tudela Light on uskomattoman kevyt ja täysin veden- ja tuulenpitävä GORE-TEX® -kenkä vaellukseen ja ulkoiluun. Päällysmateriaalina käytetty korkealaatuista mokkanahkaa sekä Fjällrävenin erittäin kestävää G-1000® -kangasta. Hanwagin Straight Fit -menetelmä tuo enemmän tilaa jalkaterälle ja varpaille - sopii hyvin myös leveälestiselle jalalle. Joustava Vibram® Running -kengänpohja sekä erinomainen iskunvaimennus kantapäässä. Kengän sisäin..."
